Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
300	Spilaio of Agia Roumeli		Natural	Kriti	Chania	Sfakia	Agia Roumeli	23.964859752	35.232038928	25	Location known			GR4340008 - Lefka Ori and Paraktia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340008" target="_blank"> Check site’s Standard Data Form</a>|GR4340014 - Ethnikos Drymos Samarias - Farangi Trypitis - Psilafi - Koustogerako (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340014" target="_blank"> Check site’s Standard Data Form</a>	
301	Spilaio Prinou		Natural	Kriti	Rethymno	Rethymno	Prinos	24.645866099	35.391302253	154	Location known	Makris 1989	875	K550 - Profitis Ilias (Angelianon-Prinou-Alfa): Joint Ministerial Decision 161757/ 3167/16.7.1981	
302	Small caves near Agios Dimitrios		Natural	Peloponnisos	Arkadia	Notia Kynouria	Kosmas	22.764155	37.13	850	Unknown exact location			GR2520005 - Moni Elonas and Charadra Leonidiou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR2520005" target="_blank"> Check site’s Standard Data Form</a>	
303	Spilaio Charkadio	Spilaio Elefanton	Natural	Notio Aigaio	Rodos	Tilos	Tilos	27.376531562	36.43750447	161	Location known			K746 - Nisos Tilos [Wildlife Refuge]: OGG 1322/Β/2001|GR4210024 - Nisos Tilos and Nisides: Antitilos, Pelekousa, Gaidouronisi, Giakoumis, Agios Andreas, Prasouda, Nisi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4210024" target="_blank"> Check site’s Standard Data Form</a>	
304	Spilaio Nycteridospilio		Natural	Kriti	Chania	Platanias	Afrata	23.763047154	35.575213807	168	Location known			GR4340003 - Chersonisos Rodopou - Paralia Maleme (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340003" target="_blank"> Check site’s Standard Data Form</a>	
305	Varathro Panagias		Natural	Notio Aigaio	Thira	Folegandros	Folegandros	24.930906	36.632653	240	Location known				
306	Palio Pyli cave IV		Natural	Notio Aigaio	Kos	Kos	Palio Pyli	27.186666	36.837041		Unknown exact location			GR4210008 - Kos: Akrotirio Louros - Limni Psalidi - Oros Dikaios - Alyki - Paraktia Thalassia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4210008" target="_blank"> Check site’s Standard Data Form</a>	<p>The&nbsp;<em>Ovaliptila</em>&nbsp;species was recorded as the subspecies&nbsp;<em>Ovaliptila</em>&nbsp;(=<em>Discoptila</em>)&nbsp;<em>lindbergi</em>&nbsp;<em>nana</em>&nbsp;(Bacceti 1992). The specific status should probably be reconsidered.&nbsp;</p>
307	Spilaio Agiou Konstantinou		Natural	Kriti	Lasithi	Agios Nikolaos	Paralia Milatou	25.58633397	35.326582449	60	Location known	Lindberg 1955a|Platakis 1953	870|1090		
308	Spilaio Vravrona II		Natural	Attiki	Anatoliki Attiki	Markopoulou Mesogaias	Vavrona	24.011386549	37.916564853	36	Location known			GR3000004 - Vravrona - Paraktia Thalassia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR3000004" target="_blank"> Check site’s Standard Data Form</a>	
309	Spilaio Vigla	Nychteridospilios, Kerato Viannou	Natural	Kriti	Irakleio	Viannos	Ano Viannos	25.40739000568239	35.01071841840579	512	Location known	Mandalaki 1953	877		
310	Spilaio Melissanis		Natural	Ionioi Nisoi	Kefalonia	Kefalonia	Karavomylos	20.623619092	38.256976692	33	Location known	Petrocheilou 1984	1073		
311	Spilaio Grava tou Fossa		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Pandokratoras	19.88493056	39.759649746	557	Location known				
312	Spilaio Agiou Georgiou	Trypa Agiou Georgiou, Boulasiki, Saranta Kamares	Natural	Kentriki Makedonia	Kilkis	Kilkis	Kilkis	22.870261532	40.999698185	320	Location known	Petrocheilou 1984|Petrocheilou 1973d|Petrocheilou 1962c|Pavlopoulos 1952	1073|1049|991|950		
313	Ampelouzos underground quary		Artificial	Kriti	Irakleio	Gortyna	Ampelouzos	24.948611	35.068333	200	Location known				
314	Ancient mine 4 km E of Efthalou		Artificial	Voreio Aigaio	Lesvos	Lesvos	Efthalou	26.265946	39.37704	11	Location known			K253 - Kastelia Ag. Dimitrios (Mithymna-Argenou-Lepetymnou) [Wildlife Refuge]: OGG 234/Β/1987	
315	Ancient mine near Vassilika		Artificial	Voreio Aigaio	Lesvos	Lesvos	Vasilika	26.280061	39.108806	340	Unknown exact location			GR4110011 - Oros Olympos Lesvou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4110011" target="_blank"> Check site’s Standard Data Form</a>	
316	Spilaio Ermakias		Natural	Dytiki Makedonia	Kozani	Eordaia	Ermakia	21.827728	40.495086	890	Location known	Ioannou 1970e	802		
317	Spilaio Meires		Natural	Kriti	Irakleio	Faistos	Alithini	24.88916730093131	35.00471210527739	368	Location known			K587 - Vigla-Kryo Nero (Antiskariou): OGG 683/Β/1976	
318	Spilaio Mikropolis		Natural	Anatoliki Makedonia-Thraki	Drama	Prosotsani	Mikropoli	23.814736367	41.188176229	395	Location known			GR1260004 - Koryfes Orous Menoikion - Oros Kouskouras - Ypsoma - Spilaio Pelade (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1260004" target="_blank"> Check site’s Standard Data Form</a>|GR1260009 - Koilada Timiou Prodromou-menoikion (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1260009" target="_blank"> Check site’s Standard Data Form</a>	
319	Spilaio Mithymnas		Natural	Voreio Aigaio	Lesvos	Lesvos	Mithymna	26.1850699479162	39.36196806560816	20	Location known			GR4110012 - Voreia Lesvos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4110012" target="_blank"> Check site’s Standard Data Form</a>	
320	Spilaio Nychteridospilios		Natural	Kriti	Irakleio	Irakleio	Ano Asites	25.003892711	35.197954017	490	Location known				
321	Spilaio Psimaki		Natural	Kriti	Chania	Apokoronas	Fylaki	24.329837	35.298302	115	Location known			GR4340010 - Drapano (voreioanatolikes Aktes) - Paralia Georgioupolis - Limni Kourna - Spilaio Psimaki (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340010" target="_blank"> Check site’s Standard Data Form</a>	
322	Spilaio Tafos		Natural	Kriti	Lasithi	Agios Nikolaos	Kroustas	25.640019508	35.118537728	776	Location known				
323	Spilaio Venidon		Natural	Kriti	Chania	Apokoronas	Champatha	24.22304898834997	35.35691019194839	205	Location known				
324	Spilaio Voreino		Natural	Kriti	Lasithi	Siteia	Chochlakies	26.280175492	35.139489234	63	Location known				
327	Spilaio Erfon		Natural	Kriti	Rethymno	Rethymno	Erfoi	24.64055458805169	35.36471689803233	151	Location known				
328	Abandoned copper mine (Nealia)		Artificial	Voreio Aigaio	Samos	Ikaria	Agios Kirykos	26.30890160940856	37.6258429240532	42	Location known				
329	Cave at Chora		Natural	Anatoliki Makedonia-Thraki	Evros	Samothraki	Samothraki	25.525119	40.475784	250	Unknown exact location				
330	Artificial gallery under a school		Artificial	Kriti	Irakleio	Irakleio	Ano Fortetsa	25.14833591839912	35.30277288089423	164	Location known				
332	Spilaio Lachtarides		Natural	Kriti	Lasithi	Agios Nikolaos	Milatos	25.586275655	35.328435946	22	Location known	Choreftaki et al. 2006	750		
333	Spilaio Mikro Lavyrinthaki		Artificial	Kriti	Irakleio	Faistos	Moroni	24.920424514	35.079710121	393	Location known				
334	Varathro Peristerospilios		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.88416667	35.19055556	1469	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>|GR4310009 - Krousonas - Vromonero Idis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4310009" target="_blank"> Check site’s Standard Data Form</a>	
335	Spilaio Provatonas		Natural	Anatoliki Makedonia-Thraki	Evros	Soufli	Provatona	26.22995224421067	41.03411263564986	36	Location known			GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110005" target="_blank"> Check site’s Standard Data Form</a>|GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110002" target="_blank"> Check site’s Standard Data Form</a>	
325	Spilaio Megali Vouva Lefkimmis	Vouva Lefkimmis cave	Natural	Anatoliki Makedonia-Thraki	Evros	Soufli	Lefkimmi	26.19157314080542	41.06677739909943	232	Location known			K602 - Dadia-Lykofos-Lefkimmi [Wildlife Refuge]: OGG 305/Β/1987|GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110005" target="_blank"> Check site’s Standard Data Form</a>|GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110002" target="_blank"> Check site’s Standard Data Form</a>	
326	Tsoutouros mine galleries		Artificial	Anatoliki Makedonia-Thraki	Evros	Soufli	Dadia	26.19124135046519	41.15189750512024	190	Location known			K601 - Zioga-Kalyvia (Dadias-Soufliou) [Wildlife Refuge]: OGG 305/Β/1986|GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110005" target="_blank"> Check site’s Standard Data Form</a>|GR1110002 - Dasos Dadias - Soufli (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110002" target="_blank"> Check site’s Standard Data Form</a>	
331	Spilaio Kamaron		Natural	Kriti	Irakleio	Faistos	Kamares	24.827646608	35.177363445	1711	Location known	Faure 1985	768	Archaeological Site Ministerial Decision 9597/12-9-1970 (OGG 666/Β/23-9-1970)|GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>|GR4330009 - Oros Psiloreitis (notiodytiko Tmima) (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4330009" target="_blank"> Check site’s Standard Data Form</a>	
336	Spilaio Skoteini		Natural	Kriti	Chania	Apokoronas	Fylaki	24.32700204571248	35.30749232487802	155	Location known	Faure 1955	1150	GR4340010 - Drapano (voreioanatolikes Aktes) - Paralia Georgioupolis - Limni Kourna (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4340010" target="_blank"> Check site’s Standard Data Form</a>	
337	Spilaio Stravomyti		Natural	Kriti	Irakleio	Archanon - Asterousion	Archanes	25.13681113	35.214815835	374	Location known			GR4310010 - Oros Giouchtas (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4310010" target="_blank"> Check site’s Standard Data Form</a>|GR4310002 - Giouchtas - Farangi Agias Eirinis (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4310002" target="_blank"> Check site’s Standard Data Form</a>|K859 - Oros Giouchta kai Farangi Agias Eirinis Dimos Archanon [Wildlife Refuge]: OGG 927/Β/2002	
338	Varathro Garotrypa		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.881765747	35.20963378	1493	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
339	Varathro Tsakalou		Natural	Kriti	Irakleio	Malevizi	Gonies	24.943991415	35.283749274	744	Location known			GR4330005  - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site= GR4330005 " target="_blank"> Check site’s Standard Data Form</a>	
340	Anonymous cave at Lakoma coast		Natural	Anatoliki Makedonia-Thraki	Evros	Samothraki	Lakkoma	25.522612	40.422484	0	Location known			GR1110012 - Samothraki: Oros Fengari and Paraktia Zoni (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110012" target="_blank"> Check site’s Standard Data Form</a>	
341	Spilaio Koulieri		Natural	Kriti	Chania	Chania	Myloniana	23.93916950009637	35.46083413789958	155	Location known				
342	Spilaio Symittou		Natural	Dytiki Ellada	Aitoloakarnania	Aktio - Vonitsa	Monastiraki	20.935875649	38.857012136	211	Location known				
343	Artificial tunnel		Artificial	Kriti	Chania	Kantanos - Selino	Palaiochora	23.6867	35.238889	20	Location known				
344	Spilaio Agias Eleousas		Natural	Peloponnisos	Arkadia	Voreia Kynouria	Nea Chora	22.55529710755284	37.37024304413615	626	Location known				
345	Spilaio Agion Theodoron	Spilaio Avanta	Natural	Anatoliki Makedonia-Thraki	Evros	Alexandroupoli	Avantas	25.861245014	40.933874248	101	Location known			GR1110009 - Notio Dasiko Symplegma Evrou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1110009" target="_blank"> Check site’s Standard Data Form</a>	
346	Spilaio Mameloukou Trypa		Natural	Kriti	Chania	Chania	Perivolia	23.99999806911399	35.47525267018467	167	Location known			Archaeological Site - Ministerial Decisions: 3888/21-2-1967 (OGG 168/Β/9-3-1967), 47662/2490/22-10-1991 (OGG 939/Β/14-11-1991)	
347	Spilaio Agiou Isidorou		Natural	Voreio Aigaio	Lesvos	Lesvos	Agios Isidoros	26.393263219	38.968625517	9	Location known	Petrocheilou 1965b	1006		
351	Spilaio Kryoneridas		Natural	Kriti	Chania	Apokoronas	Vafes	24.1702828691378	35.35832958219399	285	Location known	Platakis 1963b|Faure 1955	1098|1150		
353	Spilaio Mavri Spilia		Natural	Dytiki Ellada	Ileia	Zacharo	Stomio	21.815851243	37.402971776	527	Location known				
354	Spilaio Grylon		Natural	Notio Aigaio	Karpathos	Karpathos	Karpathos	27.181566312	35.531747575	80	Location known	Rathgeber & Jantschke 2005	1108		
355	Anonymous cave south of Agios Nikolaos		Natural	Kriti	Lasithi	Agios Nikolaos	Vathy	25.718377586	35.148960783	69	Location known				
356	Cave on Kerkis Mount		Natural	Voreio Aigaio	Samos	Samos	Drakaioi	26.630165	37.74376		Unknown Location			GR4120003 - Samos: Oros Kerketefs - Mikro Kai Megalo Seitani - Dasos Kastanias Kai Lekkas, Akr. Katavasis - Limenas (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17).  <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120003" target="_blank"> Check site’s Standard Data Form</a>|GR4120008 - Samos: Oros Kerkis (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR4120008" target="_blank"> Check site’s Standard Data Form</a>	
349	Anonymus cave at Pantokrator Mt.	Höhle am Pantokrator	Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Barbati	19.867912867	39.722273064	229	Location known				<p>All three species cited were collected on&nbsp;<span lang="EN-US" style="font-size: 10pt; font-family: Verdana, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;">3.IV.</span><span lang="EN-US" style="font-size: 10pt; font-family: Verdana, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;">1929</span>&nbsp;from "H&ouml;hle am Pantokrator, 200m". This could be the cave Katsouri.</p>
350	Spilaio Voskovrysi		Natural	Anatoliki Makedonia-Thraki	Kavala	Pangaio	Mesoropi	24.085757	40.899222	1200	Location known	Chatzilazaridis 1989a	747	K732 - Pangaio Oros Dimon Pangaiou - Eleftheroupolis - Piereon - Orfanou [Wildlife Refuge]: OGG 625/Β/2001|GR1150011 - Oros Pangaio and Noties Yporeies Tou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1150011" target="_blank"> Check site’s Standard Data Form</a>|GR1150005 - Koryfes Orous Pangaio (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17). <a href="http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=GR1150005" target="_blank"> Check site’s Standard Data Form</a>	
